,repo_id
11,21625583
12,21605826
13,22001913
14,22254988
15,21463643
16,22224387
17,21356130
18,21328706
19,22061637
20,21767456
21,21989166
22,21897944
23,21773747
24,21905545
25,21997522
26,22041173
27,21785942
28,22261292
29,21309010
30,22132322
31,21540412
32,22318160
33,22186260
34,21479949
35,21614555
36,21306844
37,22048169
38,21564855
39,21583431
40,21404588
41,22107613
42,21952859
43,21952205
44,21492447
45,22046119
46,21968973
47,21479425
48,21598592
49,21514413
50,22178571
51,21616113
52,22236776
53,21695355
54,22323542
55,22033885
56,22135467
57,22247601
58,21305974
59,22043261
60,21862002
61,21902845
62,21616146
63,21556855
64,21729309
65,21746707
66,22280931
67,22066822
68,21616150
69,22260056
70,21781114
71,21540588
72,21950195
73,22075433
75,21695684
76,22142711
77,21623148
78,21905727
79,21405856
81,21803706
82,22299402
83,22027395
84,21434383
86,22032294
87,21545266
88,21322242
89,21989646
90,21692265
91,21820197
92,22078844
93,21556365
94,21616214
95,21447783
96,22093452
97,21616166
98,21394256
99,21910912
0,22079738
1,22001090
2,21894712
3,21527620
4,21548721
5,21634591
6,21333169
7,21773763
8,22274333
9,21972215
10,21639582
11,22099297
12,21376249
13,22119326
14,22262993
15,21728953
16,21604766
17,21673232
18,21653270
19,21390522
20,21570587
21,21957737
22,21677870
23,21698124
24,22207410
25,21962940
26,21386173
27,21671989
28,21979488
29,21560690
30,21439232
31,22317887
32,21861596
33,21837562
34,22010558
35,21381339
36,22101782
37,21466076
38,22035222
39,21313655
40,21540617
41,22030047
42,21647394
43,21365739
44,21610759
45,21773067
46,21856572
47,22176025
48,21713837
49,21852305
50,21871759
53,22282564
54,22082722
55,21686417
56,21430107
58,21567154
59,21450449
60,21798619
61,21856679
62,22177757
63,21392577
64,22082060
65,21668351
66,22154147
67,22294501
68,22051760
69,21981294
70,21365559
71,22315814
72,21470236
73,21866074
74,22116490
75,22126750
76,21353031
77,21746302
78,21354124
79,21756584
80,21505030
81,21333759
82,21422365
83,21491376
84,21785012
85,22034474
86,21305998
87,21586554
88,21861645
89,21371105
90,21754580
91,21499314
92,21977174
93,21875823
94,21533172
95,21460957
96,21817087
97,21698122
98,21803576
99,22250846
0,21908402
1,21973893
2,21485403
3,21625867
4,22300388
5,21463695
6,21812686
7,21421838
8,21911230
9,21907556
10,21616808
11,21771932
12,22312296
13,21777745
14,21872353
15,21422773
16,22220493
17,21428396
18,21978254
19,21608591
20,22086563
21,21701973
22,21817763
23,22324259
24,21717303
25,21590545
26,21599868
27,22117429
28,21613748
29,21948110
30,22011600
31,21548431
32,22023072
33,21743296
34,22091044
35,21378033
36,21388550
37,22116159
38,21679569
39,21478219
40,21366757
41,22206383
42,22230190
43,21807333
44,21624714
45,21806567
46,21861526
47,22124028
48,21619405
49,22100924
50,21518037
51,21390959
52,21326532
53,22285214
54,21502205
55,22269459
56,21631364
57,22052808
58,21752258
59,21861570
60,22162655
61,21747744
62,21495513
63,21709784
64,21733715
65,22106635
66,21393181
67,21542160
68,22297407
69,21856962
70,22119168
71,21938823
72,21596602
73,21296065
74,22224249
75,21529953
76,21505599
77,21544246
78,22149924
79,21298875
80,21586660
81,21565073
82,21620870
83,21493433
84,21481216
85,21484472
86,21394005
87,21914595
88,21424094
90,21549481
91,21957019
92,21493628
93,21823969
94,22016734
95,21392215
96,21624034
97,21909965
98,21479859
99,21355837
0,21722068
1,22064964
2,22306891
3,21633312
4,21855650
5,21951937
6,21826959
7,21812413
9,21319770
10,22165505
12,22290515
13,22250145
14,21768042
15,21901727
16,21353886
17,21891272
18,22268992
19,21665718
20,22247247
21,21489879
22,22287010
23,21436660
24,21735743
25,22187946
26,22218925
27,21589706
28,21438190
29,21572570
30,21473601
31,22046268
32,21774988
33,22057432
34,22010555
35,21874600
36,22067222
37,21369253
38,21483234
39,21988855
40,22257261
41,22269200
42,22077876
43,22241761
44,22193464
45,21551726
46,22229718
47,21443720
48,22237663
50,21491860
51,21707499
52,21491087
53,21630462
54,21305972
55,21563725
56,21404464
57,22246485
58,22025555
59,21317161
60,22034841
61,21475191
62,22037975
63,22096637
64,21362433
65,21621078
66,21688312
67,21352292
68,21375799
69,21529886
70,22112556
71,21579007
72,21488807
73,21657115
74,21524603
75,21976558
76,21346568
77,22292273
79,22100027
80,21935519
81,21588191
82,21839307
83,21438333
84,21606231
85,21844809
86,21770115
87,21751897
88,21539492
89,21954882
90,21940438
91,21647271
93,21668775
94,21803089
95,22124768
96,21331244
97,21356119
99,21321640
0,21872392
1,21467110
2,21484781
3,21800813
4,21961171
5,21604505
6,21858929
7,21613236
8,21567832
9,21843083
10,21758476
11,21508865
12,21345110
13,22072746
14,21336981
15,21303988
16,21950910
17,21404763
18,21923259
19,21822261
20,21954559
21,21876326
22,22214885
23,21353016
24,22198589
25,21648326
26,21987374
28,21365526
29,22063843
30,21912118
31,21825350
32,21937935
33,22211852
34,21950969
35,21716270
36,21818138
37,21973580
40,21548731
41,21295832
42,21437069
43,22116494
44,21759237
45,21437016
46,22282376
47,21549140
48,21506731
49,21587426
50,22257580
51,21585053
52,21749516
53,22084524
54,21802125
55,21584401
56,21870144
57,21735710
58,22165575
59,21547509
60,21809114
61,21828690
62,21791607
63,21757804
64,22305196
65,22058743
66,21492855
67,21391475
68,21979760
70,21627280
71,21873411
72,21711622
73,22225872
76,21750533
77,21518597
78,22288066
79,21637724
80,22088197
82,21883369
83,22199035
84,21704653
85,21557757
86,21527116
87,21835088
88,22264346
89,21932269
90,21377779
91,21925610
92,21659594
93,21444086
94,21828551
95,21764302
96,21311158
97,21834082
98,22022379
99,21425991
0,20541080
1,20709930
2,20515648
3,20858888
4,20921872
5,21267439
6,20964410
7,20572762
9,20848510
10,21087435
11,20962034
12,20801798
13,21194512
14,20367654
15,20481245
16,21131756
17,20634831
18,20684594
19,20448824
20,20565446
21,20894882
22,20683078
23,20479987
24,20538415
25,20398871
26,20487377
27,21044547
28,20818360
29,21050469
30,20916162
31,21053744
32,20509760
33,20732050
34,20603179
35,21232198
36,20625139
37,21106213
38,20529465
39,20399720
40,20650329
41,20626085
42,21223868
43,21224892
44,20827195
45,20820421
46,21085854
47,21259254
48,21149294
49,21072425
50,20464524
51,20332671
52,20549617
53,21274595
54,20542096
55,21064141
56,20365912
57,20301631
58,21070195
59,20832539
60,20441319
61,20771691
62,21039142
63,20929926
64,20771543
65,20426731
66,20318062
67,21105712
68,20932036
69,20884385
70,20307902
71,21283159
72,20624760
73,20330105
74,20892952
75,20351571
76,20537761
77,20876902
79,20300166
81,21187208
82,21199173
83,21052713
84,21225835
85,20531941
86,21202728
87,20545333
88,20698203
89,20306825
90,20819355
91,21276262
92,20584085
93,20609932
94,20811120
95,21057555
96,20885666
97,20497022
98,20372979
99,20703429
0,20597636
1,21061686
2,21277155
3,21006975
4,21012955
5,20804264
6,20768235
7,20588063
8,20707616
9,20330304
10,20295700
11,20403045
12,20556967
13,20718111
14,20457471
15,21277663
16,21248833
17,20295545
18,20902591
19,20698019
20,20359875
21,20566801
22,20558180
23,21135181
24,20458824
25,20340226
26,21054384
27,20929040
28,20738217
29,20402349
30,21245546
31,21255621
32,20800550
33,20350254
34,20735634
35,21239167
36,20973504
37,20621041
38,20698208
39,20962850
40,20376588
41,20866730
42,20379420
43,20968853
44,20623894
45,20765932
46,21168877
47,20891632
48,21051286
49,20934293
50,20595931
51,21002735
52,20329615
53,20350560
55,20663735
56,21204754
57,21195211
58,21161055
59,20383993
60,21256656
61,20838501
62,21176002
63,20318107
64,20967328
65,20564506
66,20587529
67,20461194
68,20921047
69,20548497
70,20737885
71,20867142
72,21013109
73,20967824
74,21171828
75,21119850
76,20656094
77,20788856
78,20578317
79,20357386
80,20444931
81,21003652
82,21214571
83,21144193
84,20981744
85,20614466
86,20823346
87,21225517
88,20676768
89,20337941
90,20363507
91,21100777
92,21042311
93,21238450
94,20932857
95,20660985
96,20379596
97,20510616
98,21217482
99,21120842
0,21047432
1,20576383
2,20802548
3,21291157
4,20457776
5,20878497
6,21244522
7,20459129
8,21227075
9,20385859
10,20592607
11,21013051
12,20535400
13,20293926
14,20475822
15,21274829
16,20829107
17,21168853
18,20318693
19,20938757
20,20975192
21,20895485
22,21150686
23,21277924
24,21131164
25,21113919
26,20657003
27,21053102
28,20509376
29,20697250
30,20457168
31,20406440
32,20917476
33,20914273
35,20385803
36,21128615
37,21074676
38,21158109
39,21080586
40,20830948
41,20930336
42,20492215
43,20722248
44,20552724
45,21282354
46,21255667
47,21252100
48,20443670
49,20993840
50,20493628
51,20998909
52,21023579
53,20619518
54,20616148
55,20943326
56,20322160
57,20983080
58,20831881
59,20537274
60,20538764
61,20850349
62,21143779
63,21148371
64,20744220
65,20702067
66,20531971
68,20700045
69,21124788
70,20534109
71,20332943
72,20893873
73,20782755
74,20529874
75,21019893
76,20431618
78,21014682
79,20552061
80,20794349
81,20883439
82,20796797
83,20846905
84,21036820
85,21213671
86,20654693
87,21080490
88,21033868
89,20369101
90,20497062
91,20665985
92,20831949
93,20936911
94,20426044
95,20707171
96,21049311
97,21195875
98,20452142
99,20349535
0,20368178
1,20750193
2,20980907
3,20689841
4,20841158
5,20896070
6,21073051
7,21176516
8,20973413
9,20449543
10,20387258
11,20509917
12,20696177
13,21174103
14,20865208
15,21250730
16,20441838
17,20490763
18,20379690
19,20862984
20,20644428
21,21153809
22,20734091
23,21184808
24,20865178
25,21292237
26,20680512
27,20566509
28,21226452
29,20540818
30,20900607
31,20304174
32,20840061
33,20494035
34,20811231
35,20635068
37,20999840
38,20726215
39,21258804
40,20732819
41,21156353
42,20304275
43,20863231
44,20635237
45,21104989
46,20925793
47,20368747
48,20531073
49,20881744
50,20351318
51,20604558
52,20866860
53,21253154
54,21235089
55,21263375
56,20973248
57,21065524
58,21136499
59,20352237
60,21052169
61,20827818
62,20806692
63,21001610
64,21256471
65,20316937
66,20605717
67,20820476
68,21222979
69,20333876
70,20526358
71,20662222
72,21222243
73,20368999
74,20969895
75,20762861
76,20598239
77,20718419
79,20768565
80,20844800
81,20779078
82,20799739
83,21013891
84,20283504
85,20884111
86,20904107
87,20869600
88,21009976
89,21106456
90,20302372
91,20704556
92,20796528
93,20807960
94,20757258
95,20951357
96,20725151
97,21048900
98,20695305
99,20352955
0,20372442
1,20604086
2,21163356
3,21075956
4,20397079
5,20976512
6,20888630
7,20472107
8,20646167
9,21212957
10,20507447
11,20587790
12,20684701
13,20335306
14,20408746
15,20973598
16,21001828
17,21161115
18,21044271
19,20374990
20,20988447
21,20554543
22,20968996
23,21133724
24,21248104
25,21110471
26,20461990
27,20437735
28,20482864
29,20936455
30,20435434
31,20372827
32,20500984
33,20901654
34,21263269
35,20306512
36,21095661
37,20720653
38,20693031
39,20415476
40,20815609
41,20432404
42,21145821
43,20369936
44,21258524
45,20376535
46,20656105
47,21207511
48,20648506
49,21019405
50,21081602
51,20490345
52,20353111
53,20807137
54,20791889
55,21272167
56,21224860
57,20382177
58,21156013
59,20802039
60,20295547
61,20399505
62,20600082
63,20797542
65,20925332
66,20702087
67,20812111
68,21079994
69,20281302
70,21260063
71,20448342
72,21027192
73,20565865
74,20960476
75,20438868
76,20688962
77,21090269
78,21069603
79,20809771
80,20901158
81,20527551
82,20930303
83,20787772
84,20406602
85,20727659
86,20900300
87,21224908
88,20459773
89,20826228
90,20368506
91,20764315
92,20598101
93,20811233
94,20390743
95,21015118
96,21083374
97,21217266
98,20486262
99,20691332
0,21173001
1,21259946
2,20938513
3,21028410
4,21217046
5,20864126
6,20612645
7,21181415
8,21092671
9,20649692
10,21146274
11,20701534
12,20712592
13,20568502
14,21066956
15,20677649
16,20977885
17,20836790
18,20704160
19,21210102
20,20844484
21,20458844
22,20552682
23,20489988
24,21210416
25,20911791
26,20800461
27,20500464
28,20738250
29,21034754
30,21140053
31,20455878
32,20278299
33,20306385
34,20690898
35,20512037
36,21095006
37,20707716
39,20614122
40,21146594
41,20331997
42,20392625
43,21174540
44,21287071
45,20937154
46,21220874
47,20532386
48,21037307
49,21053700
50,20758129
51,21017585
53,20654297
54,20874000
55,20755695
56,20490559
57,21058088
58,20617303
59,21096573
60,20811590
61,20431350
62,21164000
63,20818391
64,21158347
65,21259955
66,20328190
67,20754867
68,20818315
69,20766594
70,20333184
71,20422483
72,20410039
73,20310447
74,21082340
76,20833891
77,21290277
78,20493346
79,20358012
80,20948575
81,20801824
82,21209295
83,21077394
84,20328452
85,20972814
86,21127286
87,21041669
88,20279144
89,20881720
90,20430193
91,20881275
92,20617629
93,21016573
94,20959187
95,21277340
96,21083238
97,21261679
98,20747981
99,21146870
0,21254134
1,21057749
2,20602416
3,20812616
4,20504753
5,21174500
6,20332078
7,20979839
8,21037072
9,20799459
10,20390819
11,20772736
12,21143727
13,21194035
14,20538582
15,20603313
16,20658319
17,20874093
18,20867490
19,20283331
20,21152391
21,21173971
22,21105238
23,21195894
24,20490191
25,20540371
26,20881732
27,20962992
28,20949231
29,20487501
30,20489534
31,20288374
32,21166240
33,20630327
34,21183289
35,20607432
36,20650906
37,20894678
38,20678611
39,20396243
40,20522755
41,20924309
42,20366976
43,21214018
44,21082957
45,21011283
46,20680046
47,20458528
48,20846811
49,20881824
50,20604279
51,21071762
52,20987948
53,21063861
54,20440652
55,21066403
56,20444752
57,20349174
58,20499942
59,20302133
60,20848139
61,20366892
62,20632589
63,21073538
64,20579229
65,20346781
66,20523954
67,20857712
68,21264420
69,21271126
70,20621672
71,20640069
72,21184722
73,20949307
74,20815075
75,20372535
76,20685934
77,20827120
78,20987612
79,20382895
80,20292573
81,21287996
82,20746115
83,20365015
84,20367662
85,21202745
86,20654613
88,20733733
89,20455713
90,20297181
91,21005940
92,21275228
93,20818988
94,21091168
95,20292364
96,20684237
97,21008813
98,21092353
99,20991527
0,20765663
1,20350696
2,20289107
3,20859380
4,20309790
5,20641480
6,20520136
7,20414547
8,20939227
9,20646340
10,20451501
11,20891557
12,21001840
13,20703696
14,20653968
15,20646359
16,20948224
17,20922238
18,20896324
19,20574675
20,21108498
21,20328708
22,20897265
23,21215546
24,20301668
25,21063341
26,20549170
27,20579411
28,20541206
29,20801613
30,21280081
31,20328435
32,20781655
33,21262985
34,20521621
35,20572082
36,20350219
37,20513123
38,21146315
39,21210748
40,20734770
41,20806828
42,21229688
43,20362101
44,20683300
45,20620731
46,21108848
47,20277595
48,20573835
49,21016079
50,20811503
51,20490332
52,20920162
53,20968994
54,20510122
55,20299642
56,20780942
57,20687105
58,21141327
59,20760684
60,21240523
61,20762970
62,21016281
63,20947225
64,20400152
65,20543310
66,20637981
67,20626284
68,20578855
69,21232010
70,20563348
71,20920453
72,20443523
73,21220450
74,20921772
75,20958712
76,20617199
77,20904821
79,20378428
80,20704129
81,20668350
82,20955420
83,20616929
84,20922026
85,20378108
86,20808514
87,20346042
88,20361645
89,21093450
90,20824808
92,21053045
93,21109458
94,20941273
95,21197708
96,20616575
97,20862969
98,20664755
99,21019503
0,20696484
1,20881761
2,20999008
3,20764371
4,20684363
5,20484530
6,21252626
7,20481167
8,20920616
9,20933413
10,20736773
11,20641518
13,20283850
14,20805787
15,20476587
16,20413464
17,20995556
18,20371377
19,20423832
20,20720566
21,21095538
22,20606527
23,21203040
24,20481964
25,20872051
26,20320955
27,21267545
28,20954246
29,20628692
30,21273458
31,20772875
32,20696421
33,21272447
34,21086295
35,20604677
36,20361729
37,20882178
38,21205959
39,20391060
40,20512593
41,20705220
42,20523732
43,20459902
44,21017871
45,20788338
46,20625788
47,20451854
48,21018188
49,20425185
50,20834540
51,20549857
52,20925004
53,20896181
54,21223123
56,20479128
57,20894327
58,21145960
59,21288371
60,20408342
61,21095662
62,21217013
63,20371920
64,20700858
65,20741280
66,20928504
67,20799448
68,20337111
69,20942308
70,21172032
71,20279264
72,20632971
73,20361762
74,21178373
75,20972046
76,21256844
77,20315844
78,20559923
79,20402779
80,20556861
81,20391375
82,20291087
83,21259951
84,20888597
85,21134076
86,20547850
87,20455627
88,20880596
89,20890335
90,20648763
91,20979395
92,20928807
93,20547232
94,21171252
95,20355968
96,20424805
97,20338497
98,20938890
99,21018578
0,21289110
1,21244505
2,21273155
3,20785986
4,20556335
5,20884782
6,20451520
7,21290287
8,21269387
9,20651238
10,20870711
11,21083489
12,20470449
13,20728281
14,20820114
15,21009909
16,21006723
17,21029558
19,21006364
20,20781444
21,21123627
22,20841908
23,20446681
24,21244714
25,20693743
26,20744134
27,20650054
28,20958957
29,20955102
30,21068958
31,20393757
32,20754248
33,21160389
34,20444271
35,21275048
36,20841207
37,21086219
38,20598234
39,20603312
40,20941276
41,21185133
42,20857415
43,21249967
44,21198903
45,21259107
46,20952634
47,20834297
48,21261722
49,21120259
50,20896532
51,20313056
52,20488437
53,21277928
54,21121677
55,20727531
56,20633992
57,21282955
58,20379117
59,20281732
60,21151815
62,20470270
63,20830941
64,21058725
65,20450109
66,20366218
67,20475900
68,20817627
69,21179075
70,20439809
71,21175910
72,21069841
73,20665924
74,20807809
75,21146115
76,20457928
77,20987583
78,20328875
79,20333051
80,20719137
81,20764971
82,21165176
83,21103726
84,20311659
85,20941957
86,20538119
87,20726424
88,21213495
89,20578339
90,20901220
91,20721291
92,20919134
93,20628448
94,21139633
95,20756575
96,20707618
97,20644569
98,20992391
99,20951924
0,19656966
1,19795369
2,19666278
3,19897316
4,19412239
5,19916682
6,20271242
7,19458365
8,19935245
9,19681337
10,19990143
11,19532442
12,19628313
13,19415851
14,20100091
15,19301970
16,19514250
17,19260670
18,19603503
19,19857925
20,19626888
21,19698058
22,19851000
23,19889519
24,19803721
25,20089691
26,19615202
27,19673223
28,19426212
29,19591730
30,19672366
31,19753966
32,19987334
33,20081535
34,19346831
35,19467884
36,19447017
37,19460145
38,19871218
39,19813843
40,20129776
41,19618164
42,19640220
43,20140372
44,19501901
45,19429871
46,19263687
47,19327702
48,19955150
49,19579273
50,19313110
51,19338972
52,20176322
53,20023818
54,20022052
55,19438883
56,19528330
57,19660619
58,19694984
59,19988203
60,19931342
61,19955033
62,19455583
63,19308712
65,19737471
66,19274351
67,20071804
68,20095013
69,20058973
70,19373318
71,19970266
72,20083877
73,19306463
74,19777693
75,19432277
76,20033189
77,19556056
78,19436167
79,19795399
80,20224087
81,20005277
82,20135494
83,19659915
84,19314201
85,19600515
86,19673815
87,20195007
88,19859362
90,19741248
91,19538274
92,19466477
93,20113046
94,19614538
95,19836078
96,20059064
97,19507453
98,19294486
99,20016496
0,19402186
1,19631325
2,19323135
4,19623650
5,19409160
6,19495359
7,19259780
8,19769853
9,20231731
10,19374668
11,19840038
12,20209690
13,20004724
14,19922913
15,19540820
17,19613306
18,19456880
19,19352463
20,19492114
21,19402109
22,19474817
23,19603186
24,19767811
25,20229511
26,20077675
27,19876026
28,20230673
29,19777202
30,19622367
31,19806865
32,20220485
33,19562019
34,19363927
35,19711908
36,19363962
37,19678948
38,19304462
39,20046072
40,19742670
41,20111801
42,20068419
43,19649331
44,19704464
45,19378121
46,19651621
47,19641771
48,19806935
49,19914829
50,19279643
51,19697096
52,19961594
53,19575562
54,20052676
55,19821304
56,19667817
57,19862237
58,20076537
59,19528301
60,19292938
61,19959479
62,20150827
63,19890451
64,19400131
65,19332483
66,20224503
67,20253987
68,19420995
69,19467084
70,19951606
71,19531206
72,20061168
73,20257617
74,19836411
75,19665207
76,20080123
77,19983713
78,19477586
79,20269642
80,19309133
81,20261687
82,19984314
83,19946383
84,19808077
85,20145149
86,19326558
87,19481566
88,19632313
89,19947903
90,19313374
91,19376944
92,19852750
93,19405619
94,19964859
95,19716895
96,19947570
97,19482730
98,20185599
99,19614170
0,20042529
1,19315583
2,19389744
3,19748013
4,19773839
5,19946946
6,20085107
7,19309798
9,20127097
10,20065957
11,19498969
12,19801083
13,20241711
14,20112923
15,19450130
16,20154489
17,20264194
18,19853659
19,19609543
20,19713709
21,20078980
22,19694277
23,19358505
24,19686139
25,19930502
26,19908844
27,19773284
28,19561856
29,19263851
30,19532122
31,19296657
32,19637530
33,19675478
34,19605627
35,20028749
36,20054631
37,19408970
38,19291490
39,19885661
40,19644887
41,19585003
42,19960986
43,19529636
44,20058518
45,19545093
46,19355047
47,19471451
48,19497835
49,19894683
50,19504362
51,19310746
52,19414346
53,19930422
54,19482222
55,19703673
56,19711355
57,19640725
58,19545014
59,19602179
60,19774019
61,19871481
62,19516969
63,20190013
64,19995835
65,19339521
66,19846502
67,19513091
68,19630832
69,19777856
70,19552931
71,19374807
72,20157856
73,19554704
74,19881723
75,19561747
76,19352789
77,19483908
78,20149977
79,19710247
80,19496427
81,19692798
82,19300228
83,19475400
84,19273794
85,20260997
86,19982951
87,20122114
88,20061057
89,19936404
90,19763776
91,19679913
92,19859438
93,19851012
94,19476330
95,19575890
96,20036245
97,19545654
98,19695444
99,19847094
0,19882127
1,19786925
2,19677532
3,19708026
4,20063236
5,19622099
6,19926997
7,19888327
8,19997532
9,20260782
10,20193333
11,20131583
12,19625245
13,19382729
14,19793495
15,19922788
16,19550446
17,19564488
18,19719489
19,19889025
20,19646260
21,19700354
22,19703420
23,19851211
24,19569936
25,20208817
26,19686005
28,19475742
29,19365290
30,19519200
31,19805585
32,20130629
33,19862723
34,19318788
35,19749455
36,19458113
37,19337475
38,19818591
39,20155407
40,20042874
41,19629213
42,19391393
43,19275164
45,20251714
46,20132723
47,20149538
48,19295414
49,19691801
50,19774732
51,19481373
52,20198102
53,20256910
54,19425627
55,20054903
56,20189278
57,19958750
58,19977002
59,19697807
60,20230244
61,20250561
62,19502294
63,19280212
64,20119742
65,19415248
66,19411137
67,20232176
68,19946729
69,20037645
70,19876371
71,20118027
72,19266734
73,19419828
74,19899718
76,19284378
77,19833273
78,19471026
79,19282782
80,19566838
81,19565774
83,19649689
84,19901515
85,19326889
86,20007597
87,19954212
88,19637592
89,19679498
90,19585865
91,19459138
92,19518902
93,19878319
94,19420806
95,19973996
96,20119958
97,19634238
98,19652351
99,19354030
0,19496590
1,19763872
2,19700613
3,19815484
4,19306603
5,19421830
6,19504835
7,20215136
8,19370053
9,20173582
10,19630782
11,19634830
12,19835667
13,20247397
14,19982935
15,20271562
16,19714815
17,19449654
18,19377407
19,19332863
20,19945613
21,20049394
22,19872221
23,19755884
24,19484295
25,20253347
27,19435643
28,19642562
29,19785140
30,19665518
31,19825310
32,19948033
33,19595727
34,19861894
35,20031013
36,20228919
37,19885629
38,20030872
39,19327223
40,19496645
41,19448251
42,20105827
43,19327097
44,19446923
45,19937145
46,19335432
47,20200267
48,19300345
49,20236706
50,20258861
51,19826592
52,19339881
53,19365701
55,19357507
56,20098560
57,19587744
58,19647276
59,20014176
60,19931242
61,19847761
62,19470769
63,20082771
64,19583373
65,19858815
66,19833391
67,19775158
68,19836942
69,19543715
71,19469985
72,19830261
73,20018417
74,19559497
75,20186739
76,19719305
77,20003052
78,19676337
79,19337954
80,19280115
81,19675883
82,19284597
83,19279597
84,20104892
85,19474651
86,19553035
87,20164571
88,19962099
89,19325890
90,19377430
91,20114456
92,20058148
93,19533694
94,19895334
95,19884511
96,20088647
97,20020877
98,19780112
99,19752468
0,19341865
1,19841460
2,19899274
3,19359447
4,19573453
5,19453293
6,19971846
7,19733685
8,20261762
9,19831145
10,19274483
11,19526099
12,19515366
13,19573187
14,19867259
15,19470706
16,19984809
17,19888292
18,19571036
19,19627199
20,19401940
21,20116225
22,20261580
23,19914612
24,19954879
25,19604029
26,19464389
27,19993179
28,19916753
29,19803091
30,19489192
31,20161980
32,19404563
33,19512047
34,20105292
35,19797211
37,20051583
39,20064478
40,19321715
41,20042242
42,19820742
43,19495181
44,19825298
45,19893269
46,19453484
47,20222149
48,19708625
49,20142706
50,20042568
51,19574362
52,19266779
53,19712123
54,19839711
55,19954420
56,20030533
57,20239531
58,19903110
59,20123252
60,19849172
61,19302202
62,19353096
63,20260047
64,19805091
65,20189887
67,19524322
68,20052020
69,19284388
70,19671858
71,19573433
72,19676322
73,19806518
74,19585430
75,19462492
76,19910716
77,20093660
79,19669888
80,20063026
81,20264700
82,19435318
83,19478974
84,19776069
85,19844169
86,20176013
87,19760503
88,19769089
89,19476806
90,19923522
91,20263700
92,19822822
93,20135361
94,19755272
95,19978702
96,20017567
97,20078373
98,19304941
99,20085549
0,19982210
1,19331851
2,20118512
3,20211899
4,19819890
5,19551188
6,20022129
7,19737788
8,19721616
9,19284551
10,19373384
11,19428732
12,19425076
13,19818112
14,19948303
15,19438269
16,19435496
17,19946746
18,20006101
19,19375097
20,19979429
21,20087961
22,19383763
23,20043097
24,19724968
26,19392592
27,19580697
28,19673197
29,20073153
30,19307386
31,19969871
32,20154683
33,19800596
34,19654156
35,19616654
36,20021753
38,19708615
39,20042586
40,19276315
41,19873342
42,19346897
43,19337753
44,19918597
45,19575894
46,19415744
47,19891557
48,20124413
49,19432747
50,20271193
51,19680994
52,19827110
53,19709582
54,20032948
55,19718529
56,19347901
57,19309099
58,19684873
59,19888139
60,20244829
61,19530085
62,19690247
63,19424953
64,20042589
66,20223769
67,19822129
68,19496666
69,19627096
70,20155991
71,19505011
72,19280605
73,20115730
74,20010531
75,20188097
76,20274482
77,20253661
79,19427255
80,20111551
81,20042545
82,19962480
83,20042556
84,19406003
85,20015350
86,20038182
87,19829533
88,19522863
89,19787665
90,19726035
92,19799023
93,20009833
94,20178653
95,20223891
97,20035157
98,20231600
99,20233414
0,19644718
1,20069289
2,19622116
3,19678294
4,19289833
5,19346852
6,19261065
7,19361276
8,19806979
9,20168931
10,19982419
12,19264351
14,19824994
15,20116072
16,19532810
17,19978672
18,20013738
19,20097691
20,20247090
21,19879000
22,19795264
23,19759439
24,19294728
26,19358488
27,19329670
28,19467744
29,19868440
30,19415724
31,19693532
32,19846302
33,19814768
34,19295953
35,19560959
36,19330620
37,19627320
38,19338246
39,20011061
41,19924380
42,20059967
43,19885502
44,19372324
46,19931696
47,19401641
48,19924916
49,19706403
50,19386336
51,19598643
52,19562594
53,19704949
54,19316610
55,20059371
56,19610143
57,19665745
58,19760157
59,19726495
60,20186184
61,20078234
62,20254107
63,19333422
64,20038635
65,19974631
66,19531671
67,19918889
68,19876011
69,19683942
70,19346181
71,20080893
72,20069953
73,19522700
74,20250192
75,19697775
76,20226773
77,20223279
78,20237843
79,20226828
80,19616440
81,19961288
82,20226355
83,20221769
84,20192341
85,20170312
86,19418641
87,20194501
88,19439016
89,19746149
90,20231990
91,19826413
92,19437491
93,19823212
94,19990834
95,19603645
96,19795928
97,20267446
98,20222965
99,19622149
0,19326700
1,19689770
2,20092585
3,19599383
4,19992691
5,19329687
6,19430985
7,19418113
8,19877687
9,19971528
10,19500159
11,19384543
12,19841123
13,19455587
14,19269804
15,20141146
16,19590781
17,20007651
18,19741515
19,19699787
20,19261202
21,20056660
22,19991085
23,19680225
25,19937392
26,19571806
27,20007457
28,19511494
29,20115712
30,19281184
31,19800176
32,19593783
33,20226755
34,19499198
35,19331211
36,20074844
37,19926773
38,19871224
39,19833078
40,19807290
41,19407941
42,19581639
43,19904188
44,19868102
45,19850189
46,20109356
47,19741186
48,19557399
49,19320322
50,19656059
51,19595428
52,19935395
53,19416313
54,20082226
55,19507927
56,19533024
57,19941283
58,19453324
59,19777579
60,19294810
61,20267783
62,20245985
63,19700855
64,19401495
65,20261705
66,19531543
67,20115554
68,19471942
69,19620821
70,20176602
71,19465273
72,19884404
73,19646896
74,19993255
75,19494429
76,20157684
78,20025863
79,20218230
80,19678752
81,20035546
82,20227767
83,19668824
84,19784390
85,20042606
86,20201824
87,19979543
88,20009961
89,19504103
90,19365005
91,20221911
92,20170114
94,19964453
95,19757837
96,19743950
97,20184790
98,19992998
99,20223910
0,19745004
1,19463625
2,20206590
3,20101515
4,19606299
5,19577136
6,19997634
7,20035587
8,19784232
9,19788473
10,20180433
11,20037651
12,19452228
